interval,0.024
,
unit,v
0,-1.417223138
0.024,-0.632791561
0.048,-0.219932836
0.072,-0.688269452
0.096,-1.246918914
0.12,-1.453348276
0.144,-1.009525147
0.168,-0.71665349
0.192,-0.858573676
0.216,-1.205633041
0.24,-1.134672948
0.264,-0.765680463
0.288,-0.656014864
0.312,-0.769551014
0.336,-0.872765695
0.36,-0.751488444
0.384,-0.556670734
0.408,-0.801805601
0.432,-0.617309359
0.456,-1.375937265
0.48,-0.871475511
0.504,-0.835350373
0.528,-0.630211194
0.552,-0.776001931
0.576,-1.015976065
0.6,-0.935984687
0.624,-0.924373035
0.648,-0.097365403
0.672,-0.79019395
0.696,-1.446897359
0.72,-1.10241836
0.744,-0.653434497
0.768,-0.106396687
0.792,-0.755358995
0.816,-1.268852034
0.84,-1.212083959
0.864,-0.800515418
0.888,-0.146392376
0.912,-1.031458267
0.936,-1.513986901
0.96,-1.099837993
0.984,-0.499902659
1.008,-0.087043935
1.032,-0.760519729
1.056,-1.244338547
1.08,-0.803095785
1.104,-0.782452849
1.128,-0.987592028
1.152,-0.870185328
1.176,-0.72052404
1.2,-0.772131381
1.224,-0.776001931
1.248,-1.235307262
1.272,-0.954047256
1.296,-1.593978279
1.32,-1.097257626
1.344,-0.550219816
1.368,-1.080485241
1.392,-0.88566753
1.416,-1.734608282
1.44,-1.142414049
1.464,-0.564411835
1.488,-0.835350373
1.512,-0.881796979
1.536,-1.76299232
1.56,-1.034038634
1.584,-0.55538055
1.608,-0.410879997
1.632,-0.969529458
1.656,-0.710202572
1.68,-1.045650286
1.704,-0.634081745
1.728,-0.587635138
1.752,-0.795354684
1.776,-1.538500388
1.8,-0.845671841
1.824,-0.760519729
1.848,-1.142414049
1.872,-0.797935051
1.896,-0.883087163
1.92,-1.063712855
1.944,-0.79019395
1.968,-1.12435148
1.992,-0.803095785
2.016,-1.853305166
2.04,-1.106288911
2.064,-0.917922118
2.088,-0.24315614
2.112,-0.975980376
2.136,-1.681710758
2.16,-0.72052404
2.184,-0.314116233
2.208,-0.822448538
2.232,-0.853412942
2.256,-1.795246908
2.28,-1.059842304
2.304,-0.476679356
2.328,-0.472808805
2.352,-1.001784046
2.376,-0.925663219
2.4,-1.067583405
2.424,-0.752778628
2.448,-0.160584395
2.472,-1.077904874
2.496,-0.787613583
2.52,-0.916631934
2.544,-0.705041838
2.568,-0.089624302
2.592,-1.088226342
2.616,-1.57204516
2.64,-0.901149732
2.664,-0.832770006
2.688,-0.137361092
2.712,-0.997913496
2.736,-1.05468157
2.76,-1.181119555
2.784,-0.614728992
2.808,-0.632791561
2.832,-0.776001931
2.856,-1.333361209
2.88,-0.917922118
2.904,-0.573443119
2.928,-0.964368724
2.952,-0.782452849
2.976,-1.217244693
3,-1.137253315
3.024,-1.093387076
3.048,-0.521835779
3.072,-1.052101203
3.096,-1.831372046
3.12,-1.070163772
3.144,-0.914051567
3.168,-0.732135692
3.192,-0.823738721
3.216,-0.7940645
3.24,-1.022426982
3.264,-0.724394591
3.288,-0.448295319
3.312,-0.763100096
3.336,-1.555272774
3.36,-1.115320195
3.384,-0.548929633
3.408,-0.557960917
3.432,-0.970819642
3.456,-1.297236071
3.48,-1.044360102
3.504,-0.499902659
3.528,-0.876636245
3.552,-0.737296426
3.576,-1.288204786
