interval,0.024,
,,
unit,v,v
0,8.25717E-06,0.00000825717
0.024,-0.000507816,-0.000507816
0.048,8.25717E-06,0.00000825717
0.072,8.25717E-06,0.00000825717
0.096,8.25717E-06,0.00000825717
0.12,8.25717E-06,0.00000825717
0.144,-0.000507816,-0.000507816
0.168,-0.000507816,-0.000507816
0.192,8.25717E-06,0.00000825717
0.216,8.25717E-06,0.00000825717
0.24,8.25717E-06,0.00000825717
0.264,8.25717E-06,0.00000825717
0.288,8.25717E-06,0.00000825717
0.312,8.25717E-06,0.00000825717
0.336,8.25717E-06,0.00000825717
0.36,8.25717E-06,0.00000825717
0.384,8.25717E-06,0.00000825717
0.408,0.000524331,0.000524331
0.432,8.25717E-06,0.00000825717
0.456,8.25717E-06,0.00000825717
0.48,8.25717E-06,0.00000825717
0.504,-0.000507816,-0.000507816
0.528,8.25717E-06,0.00000825717
0.552,8.25717E-06,0.00000825717
0.576,8.25717E-06,0.00000825717
0.6,8.25717E-06,0.00000825717
0.624,8.25717E-06,0.00000825717
0.648,8.25717E-06,0.00000825717
0.672,8.25717E-06,0.00000825717
0.696,8.25717E-06,0.00000825717
0.72,-0.000507816,-0.000507816
0.744,8.25717E-06,0.00000825717
0.768,8.25717E-06,0.00000825717
0.792,8.25717E-06,0.00000825717
0.816,8.25717E-06,0.00000825717
0.84,8.25717E-06,0.00000825717
0.864,8.25717E-06,0.00000825717
0.888,8.25717E-06,0.00000825717
0.912,-0.000507816,-0.000507816
0.936,8.25717E-06,0.00000825717
0.96,8.25717E-06,0.00000825717
0.984,-0.000507816,-0.000507816
1.008,8.25717E-06,0.00000825717
1.032,8.25717E-06,0.00000825717
1.056,8.25717E-06,0.00000825717
1.08,-0.000507816,-0.000507816
1.104,8.25717E-06,0.00000825717
1.128,8.25717E-06,0.00000825717
1.152,8.25717E-06,0.00000825717
1.176,8.25717E-06,0.00000825717
1.2,-0.000507816,-0.000507816
1.224,8.25717E-06,0.00000825717
1.248,8.25717E-06,0.00000825717
1.272,8.25717E-06,0.00000825717
1.296,8.25717E-06,0.00000825717
1.32,8.25717E-06,0.00000825717
1.344,8.25717E-06,0.00000825717
1.368,8.25717E-06,0.00000825717
1.392,8.25717E-06,0.00000825717
1.416,8.25717E-06,0.00000825717
1.44,8.25717E-06,0.00000825717
1.464,8.25717E-06,0.00000825717
1.488,8.25717E-06,0.00000825717
1.512,8.25717E-06,0.00000825717
1.536,8.25717E-06,0.00000825717
1.56,8.25717E-06,0.00000825717
1.584,8.25717E-06,0.00000825717
1.608,8.25717E-06,0.00000825717
1.632,8.25717E-06,0.00000825717
1.656,8.25717E-06,0.00000825717
1.68,8.25717E-06,0.00000825717
1.704,-0.000507816,-0.000507816
1.728,-0.000507816,-0.000507816
1.752,8.25717E-06,0.00000825717
1.776,8.25717E-06,0.00000825717
1.8,8.25717E-06,0.00000825717
1.824,8.25717E-06,0.00000825717
1.848,-0.000507816,-0.000507816
1.872,8.25717E-06,0.00000825717
1.896,8.25717E-06,0.00000825717
1.92,8.25717E-06,0.00000825717
1.944,8.25717E-06,0.00000825717
1.968,-0.000507816,-0.000507816
1.992,8.25717E-06,0.00000825717
2.016,8.25717E-06,0.00000825717
2.04,-0.000507816,-0.000507816
2.064,8.25717E-06,0.00000825717
