interval,0.024
,
unit,v
0,-1.125641664
0.024,-0.690849819
0.048,-0.756649178
0.072,-0.472808805
0.096,-0.396687978
0.12,-1.034038634
0.144,-0.892118447
0.168,-0.65085413
0.192,-0.514094678
0.216,-0.641822846
0.24,-1.0288779
0.264,-1.166927536
0.288,-0.539898348
0.312,0.169702585
0.336,-0.805676152
0.36,-1.130802398
0.384,-0.877926429
0.408,-0.36056284
0.432,-0.379915592
0.456,-1.156606068
0.48,-1.17208827
0.504,-1.378517632
0.528,-0.773421564
0.552,-0.369594124
0.576,-0.158004028
0.6,-1.224985794
0.624,-1.253369831
0.648,-0.532157247
0.672,-0.41217018
0.696,-0.81599762
0.72,-1.075324506
0.744,-1.000493863
0.768,-0.381205776
0.792,-0.327018068
0.816,-0.745037527
0.84,-1.266271667
0.864,-1.387548917
0.888,-0.461197154
0.912,-0.094785036
0.936,-0.474098989
0.96,-1.030168083
0.984,-1.490763598
1.008,-0.523125962
1.032,-0.265089259
1.056,-0.894698814
1.08,-1.044360102
1.104,-0.728265141
1.128,-0.418621098
1.152,-0.132200358
1.176,-0.871475511
1.2,-1.203052674
1.224,-0.781162665
1.248,-0.583764588
1.272,-0.138651275
1.296,-1.310137906
1.32,-1.19402139
1.344,-1.071453956
1.368,-0.339919903
1.392,-0.310245682
1.416,-0.266379443
1.44,-1.048230653
1.464,-0.939855237
1.488,-0.470228438
1.512,-0.581184221
1.536,-0.803095785
1.56,-1.128222031
1.584,-0.226383754
1.608,-0.397978161
1.632,-0.289602746
1.656,-0.534737614
1.68,-1.210793776
1.704,-0.245736507
1.728,-0.341210087
1.752,-0.396687978
1.776,-0.947596339
1.8,-0.970819642
1.824,-0.410879997
1.848,-0.702461471
1.872,-0.576023486
1.896,-0.441844401
1.92,-1.132092581
1.944,-0.579894037
1.968,-0.541188532
1.992,0.063907537
2.016,-0.988882211
2.04,-1.081775424
2.064,-0.419911281
2.088,-0.532157247
2.112,-0.392817427
2.136,-0.934694503
2.16,-1.303686989
2.184,-0.590215505
2.208,-0.439264034
2.232,-0.657305048
2.256,-0.905020283
2.28,-1.086936158
2.304,-0.545059082
2.328,-0.31282605
2.352,-0.670206883
2.376,-0.724394591
2.4,-0.982431293
2.424,-0.801805601
2.448,-0.39023706
2.472,-0.212191735
2.496,-0.725684774
2.52,-1.008234964
2.544,-0.76826083
2.568,-0.475389172
2.592,-0.732135692
2.616,-0.901149732
2.64,-1.052101203
2.664,-0.363143207
2.688,-0.45603642
2.712,-0.653434497
2.736,-0.732135692
2.76,-0.946306155
2.784,-1.094677259
2.808,-0.405719263
2.832,-0.361853023
2.856,-0.732135692
2.88,-0.895988998
2.904,-0.640532662
2.928,-0.33862972
2.952,-0.401848712
2.976,-0.797935051
3,-1.12048093
3.024,-1.101128177
3.048,-0.289602746
3.072,-0.158004028
3.096,-0.777292115
3.12,-0.858573676
3.144,-0.497322292
3.168,-0.021244575
3.192,-0.626340644
3.216,-0.805676152
3.24,-1.275302951
3.264,-0.884377346
3.288,-0.212191735
3.312,-0.253477608
3.336,-1.004364413
3.36,-1.17208827
3.384,-0.498612476
3.408,-4.560110179
3.432,-4.566561096
3.456,-1.160476618
3.48,-1.222405427
3.504,-3.967915946
3.528,-5.589676623
3.552,-8.306803104
3.576,-3.700847958
